"","x"
"1",15.959
"2",14.173
"3",16.808
"4",21.502
"5",19.663
"6",22.447
"7",16.854
"8",23.492
"9",23.448
"10",22.135
"11",20.754
"12",22.819
"13",16.546
"14",16.591
"15",21.571
"16",20.226
"17",22.707
"18",15.76
"19",21.772
"20",20.994
"21",21.14
"22",14.81
"23",15.416
"24",14.464
"25",21.537
"26",15.546
"27",15.513
"28",18.997
"29",19.098
"30",9.814
"31",15.946
"32",18
"33",15.407
"34",19.094
"35",16.332
"36",16.565
"37",14.176
"38",16.586
"39",19.744
"40",18.548
"41",17.619
"42",19.407
"43",17.937
