"","V1","V2"
"1",1,3
"2",1,11
"3",2,6
"4",3,24
"5",4,11
"6",5,12
"7",6,12
"8",6,14
"9",7,13
"10",7,16
"11",8,17
"12",8,18
"13",8,21
"14",9,11
"15",9,15
"16",9,17
"17",9,20
"18",9,22
"19",10,12
"20",10,15
"21",11,19
"22",13,14
"23",13,16
"24",14,23
"25",15,22
"26",15,23
"27",17,21
"28",19,24
"29",19,38
"30",20,24
"31",20,29
"32",20,33
"33",20,38
"34",21,25
"35",21,35
"36",22,26
"37",22,27
"38",22,38
"39",23,25
"40",23,31
"41",24,30
"42",24,32
"43",24,37
"44",25,26
"45",25,36
"46",25,39
"47",26,31
"48",26,34
"49",27,31
"50",27,44
"51",28,29
"52",28,33
"53",29,30
"54",29,37
"55",33,41
"56",34,38
"57",34,39
"58",35,39
"59",36,46
"60",37,40
"61",38,40
"62",38,45
"63",39,47
"64",40,41
"65",40,42
"66",40,49
"67",42,45
"68",43,44
"69",44,48
"70",45,50
"71",45,51
"72",49,51
