"","V1","V2"
"1",1,3
"2",1,5
"3",1,6
"4",5,7
"5",3,8
"6",6,10
"7",9,10
"8",8,11
"9",9,11
"10",10,12
"11",5,13
"12",5,14
"13",3,15
"14",7,15
"15",2,17
"16",7,17
"17",9,18
"18",4,19
"19",11,19
"20",19,20
"21",1,21
"22",6,21
"23",8,21
"24",11,21
"25",12,22
"26",13,22
"27",13,23
"28",14,23
"29",14,24
"30",7,25
"31",16,25
"32",17,26
"33",25,26
"34",25,27
"35",26,27
"36",5,28
"37",12,28
"38",13,28
"39",19,29
"40",15,30
"41",10,31
"42",11,32
"43",28,33
"44",32,34
"45",31,35
"46",34,35
"47",30,36
"48",34,36
"49",35,36
