"","V1","V2"
"1",1,2
"2",1,5
"3",1,6
"4",1,24
"5",2,9
"6",2,18
"7",3,4
"8",3,8
"9",3,11
"10",4,11
"11",4,22
"12",5,7
"13",5,16
"14",5,17
"15",5,28
"16",6,13
"17",6,24
"18",7,18
"19",8,11
"20",8,20
"21",9,14
"22",9,24
"23",10,19
"24",11,21
"25",12,13
"26",12,14
"27",12,20
"28",13,15
"29",13,36
"30",14,22
"31",14,24
"32",14,39
"33",15,25
"34",15,28
"35",16,25
"36",16,26
"37",16,28
"38",17,26
"39",18,32
"40",19,20
"41",20,21
"42",20,29
"43",21,30
"44",22,23
"45",22,30
"46",25,27
"47",26,31
"48",27,31
"49",27,40
"50",28,41
"51",29,35
"52",31,33
"53",32,47
"54",33,41
"55",34,35
"56",34,37
"57",35,37
"58",36,40
"59",36,45
"60",36,46
"61",37,42
"62",37,45
"63",38,43
"64",39,43
"65",40,44
"66",41,44
"67",43,46
"68",43,47
"69",43,48
"70",46,47
