"","V1","V2"
"1",1,2
"2",3,4
"3",1,5
"4",1,6
"5",3,7
"6",2,8
"7",3,9
"8",4,9
"9",7,9
"10",6,11
"11",10,11
"12",8,12
"13",10,12
"14",11,13
"15",2,14
"16",7,16
"17",10,16
"18",15,16
"19",9,17
"20",16,17
"21",4,18
"22",12,18
"23",18,19
"24",1,20
"25",6,20
"26",8,20
"27",12,20
"28",16,21
"29",17,22
"30",18,22
"31",14,23
"32",22,24
"33",19,25
"34",11,26
"35",12,29
"36",26,30
"37",27,32
"38",28,32
"39",31,32
"40",28,33
"41",29,33
"42",26,34
"43",26,35
"44",33,35
"45",23,36
"46",33,36
"47",35,36
"48",33,37
