"","V1","V2"
"1",1,5
"2",4,5
"3",5,6
"4",5,7
"5",7,9
"6",3,10
"7",9,10
"8",10,11
"9",11,12
"10",8,13
"11",12,13
"12",2,14
"13",8,14
"14",11,16
"15",12,17
"16",13,17
"17",16,17
"18",13,18
"19",4,20
"20",9,22
"21",14,23
"22",18,24
"23",15,25
"24",19,25
"25",20,25
"26",4,26
"27",20,26
"28",21,27
"29",22,27
"30",16,28
"31",20,28
"32",23,28
"33",2,29
"34",24,30
"35",18,31
"36",26,32
"37",27,32
"38",27,33
"39",10,35
"40",30,36
"41",26,37
"42",28,37
"43",24,38
"44",31,38
"45",23,39
"46",29,39
"47",32,40
"48",32,41
"49",33,41
"50",34,42
"51",35,42
"52",30,43
"53",35,43
"54",37,43
"55",36,44
"56",38,44
"57",28,45
"58",37,45
"59",39,46
"60",45,46
"61",40,47
"62",41,48
"63",42,49
"64",36,50
"65",43,50
"66",38,51
"67",45,51
