"","x"
"1",0
"2",0
"3",0
"4",10.139
"5",4.264
"6",0
"7",0
"8",0
"9",0.145
"10",0.034
"11",0
"12",0.117
"13",1.001
"14",3.658
"15",10.586
"16",10.103
"17",0.048
"18",0.069
"19",2.39
"20",1.948
"21",8.973
"22",11.141
"23",5.687
"24",0
"25",0.23
"26",4.87
"27",0.319
"28",9.142
"29",3.587
"30",0
"31",0
"32",3.008
"33",0
"34",0.109
"35",0
"36",0.256
"37",0.025
"38",2.392
"39",0.521
"40",4.74
"41",0
"42",0.094
"43",-0.088
"44",0.339
"45",0.618
"46",2.713
"47",4.338
"48",0.263
"49",0.351
"50",0
"51",1.337
