"","V1","V2"
"1",1,3
"2",2,3
"3",3,9
"4",4,5
"5",4,7
"6",5,20
"7",5,37
"8",6,7
"9",7,23
"10",8,9
"11",8,29
"12",8,34
"13",9,11
"14",9,12
"15",10,12
"16",11,14
"17",12,15
"18",13,19
"19",13,20
"20",15,16
"21",15,31
"22",16,17
"23",16,41
"24",17,18
"25",17,25
"26",18,19
"27",18,26
"28",19,26
"29",20,32
"30",21,22
"31",21,27
"32",23,28
"33",23,33
"34",24,28
"35",25,26
"36",25,36
"37",27,33
"38",28,45
"39",29,33
"40",29,34
"41",29,36
"42",30,35
"43",31,35
"44",32,36
"45",32,44
"46",34,39
"47",34,42
"48",35,39
"49",35,40
"50",36,42
"51",36,49
"52",37,44
"53",38,48
"54",39,46
"55",39,47
"56",40,47
"57",41,48
"58",42,48
"59",42,49
"60",43,54
"61",44,50
"62",46,51
"63",47,52
"64",48,53
"65",49,50
"66",49,54
