"","x"
"1",0
"2",6.785
"3",0.203
"4",4.264
"5",0
"6",0
"7",0.145
"8",2.267
"9",0
"10",0.117
"11",1.001
"12",1.416
"13",1.571
"14",3.658
"15",10.103
"16",2.39
"17",1.948
"18",1.158
"19",8.973
"20",5.687
"21",0
"22",0.23
"23",4.87
"24",0.319
"25",9.142
"26",3.587
"27",0
"28",3.008
"29",7.788
"30",0
"31",1.174
"32",0.109
"33",0
"34",-0.022
"35",0.256
"36",0.025
"37",2.392
"38",0.521
"39",4.74
"40",0
"41",0.094
"42",0.339
"43",0.618
"44",0.236
"45",2.713
"46",4.338
"47",0.263
"48",0.351
"49",0
"50",0
"51",1.337
