"","x"
"1",21.362
"2",21.167
"3",22.368
"4",21.243
"5",22.488
"6",25.748
"7",20.638
"8",19.489
"9",21.777
"10",21.785
"11",20.112
"12",23.023
"13",22.039
"14",22.893
"15",23.062
"16",22.019
"17",23.156
"18",21.251
"19",22.907
"20",19.877
"21",22.779
"22",19.95
"23",22.077
"24",22.624
"25",21.948
"26",22.742
"27",20.499
"28",22.75
"29",22.115
"30",21.856
"31",20.052
"32",21.885
"33",20.835
"34",22.885
"35",20.108
"36",22.529
"37",20.367
"38",24.18
"39",19.553
"40",20.621
"41",23.426
"42",24.849
"43",23.173
"44",23.31
"45",22.702
"46",22.424
"47",19.097
"48",22.274
"49",22.34
