"","x"
"1",21.135
"2",24.906
"3",21.362
"4",21.167
"5",22.368
"6",21.243
"7",22.488
"8",25.748
"9",19.489
"10",21.777
"11",21.785
"12",20.112
"13",23.023
"14",22.039
"15",22.893
"16",23.062
"17",17.599
"18",22.019
"19",23.156
"20",21.251
"21",22.907
"22",22.779
"23",22.077
"24",21.948
"25",22.742
"26",20.499
"27",18.876
"28",22.75
"29",22.115
"30",20.052
"31",20.835
"32",22.885
"33",20.108
"34",22.529
"35",20.367
"36",24.18
"37",19.553
"38",20.621
"39",19.714
"40",23.426
"41",20.716
"42",17.542
"43",23.173
"44",23.31
"45",22.702
"46",22.424
"47",17.205
"48",19.097
"49",22.274
"50",22.34
