"","x"
"1",21.135
"2",24.906
"3",21.362
"4",21.167
"5",22.368
"6",21.243
"7",22.488
"8",25.748
"9",18.282
"10",17.227
"11",20.638
"12",19.489
"13",13.18
"14",21.777
"15",17.053
"16",21.785
"17",20.112
"18",23.023
"19",22.039
"20",23.062
"21",17.599
"22",22.019
"23",23.156
"24",21.251
"25",22.907
"26",19.877
"27",14.362
"28",22.779
"29",19.95
"30",22.077
"31",21.948
"32",20.499
"33",18.876
"34",16.418
"35",17.658
"36",17.678
"37",21.856
"38",20.052
"39",21.885
"40",20.835
"41",20.108
"42",12.139
"43",19.553
"44",20.621
"45",17.542
