"","x"
"1",24.974
"2",21.135
"3",24.906
"4",21.362
"5",26.643
"6",21.167
"7",22.368
"8",21.243
"9",22.488
"10",25.748
"11",27.196
"12",18.282
"13",20.638
"14",19.489
"15",21.777
"16",17.053
"17",21.785
"18",25.963
"19",20.112
"20",23.023
"21",22.039
"22",22.893
"23",23.062
"24",17.599
"25",22.019
"26",23.156
"27",21.251
"28",22.907
"29",19.877
"30",22.077
"31",21.948
"32",22.742
"33",18.876
"34",22.115
"35",17.658
"36",20.052
"37",20.835
"38",22.885
"39",20.108
"40",22.529
"41",20.367
"42",24.18
"43",20.621
"44",23.426
"45",17.542
"46",22.702
"47",19.097
"48",22.34
