"","x"
"1",21.243
"2",18.282
"3",20.638
"4",19.489
"5",21.777
"6",17.053
"7",21.785
"8",20.112
"9",22.039
"10",23.062
"11",17.599
"12",22.019
"13",23.156
"14",22.907
"15",19.877
"16",22.779
"17",19.95
"18",22.077
"19",22.624
"20",21.948
"21",22.742
"22",20.499
"23",18.876
"24",22.75
"25",22.115
"26",17.658
"27",17.678
"28",21.856
"29",20.052
"30",21.885
"31",20.835
"32",22.885
"33",20.108
"34",22.529
"35",20.367
"36",17.66
"37",19.553
"38",18.632
"39",20.621
"40",19.714
"41",23.426
"42",20.716
"43",21.444
"44",21.389
"45",17.542
"46",20.183
"47",21.54
"48",19.097
"49",18.435
"50",18.734
