"","V1","V2"
"1",2,3
"2",1,4
"3",4,6
"4",5,7
"5",3,9
"6",9,11
"7",10,11
"8",9,12
"9",5,13
"10",10,13
"11",8,14
"12",12,15
"13",14,15
"14",4,16
"15",10,16
"16",13,16
"17",14,17
"18",14,18
"19",15,18
"20",10,19
"21",12,19
"22",18,20
"23",13,21
"24",19,23
"25",20,23
"26",20,25
"27",22,25
"28",9,26
"29",21,27
"30",19,28
"31",26,28
"32",23,29
"33",28,29
"34",19,30
"35",24,31
"36",27,31
"37",25,32
"38",23,33
"39",29,33
"40",30,33
"41",16,34
"42",30,34
"43",31,34
"44",32,35
"45",30,36
"46",32,36
"47",33,36
