"","x"
"1",22.472
"2",17.554
"3",19.584
"4",19.495
"5",22.183
"6",20.906
"7",14.398
"8",17.449
"9",21.045
"10",17.366
"11",20.945
"12",20.99
"13",17.629
"14",21.318
"15",20.653
"16",17.716
"17",21.669
"18",17.055
"19",20.985
"20",20.777
"21",21.492
"22",20.815
"23",21.29
"24",15.244
"25",13.497
"26",13.89
"27",23.184
"28",22.67
"29",20.441
"30",21.921
"31",16.174
"32",13.516
"33",15.799
"34",13.239
"35",22.318
"36",20.241
"37",21.915
"38",22.835
"39",21.176
"40",24.287
"41",22.833
"42",22.22
"43",23.143
"44",21.172
