"","x"
"1",11.85
"2",12.381
"3",0.385
"4",3.722
"5",4.29
"6",4.358
"7",11.587
"8",13.652
"9",4.211
"10",4.284
"11",9.796
"12",11.571
"13",4.171
"14",4.433
"15",0.391
"16",11.183
"17",9.712
"18",4.33
"19",3.984
"20",2.166
"21",0.369
"22",13.654
"23",10.238
"24",11.738
"25",1.587
"26",10.376
"27",8.863
"28",10.328
"29",9.948
"30",11.344
"31",9.495
"32",13.467
"33",0.359
"34",11.458
"35",9.641
"36",0.647
"37",11.14
"38",6.707
"39",7.146
"40",2.736
"41",8.762
"42",9.543
"43",7.25
"44",9.252
"45",9.496
"46",2.405
"47",1.522
