"","x"
"1",11.571
"2",12.536
"3",11.24
"4",12.334
"5",13.654
"6",10.238
"7",12.659
"8",10.376
"9",13.943
"10",8.863
"11",10.328
"12",11.344
"13",9.495
"14",13.842
"15",14.612
"16",13.467
"17",14.485
"18",11.458
"19",9.641
"20",14.726
"21",13.538
"22",14.359
"23",11.14
"24",11.92
"25",11.703
"26",11.017
"27",8.762
"28",9.543
"29",11.261
"30",13.823
"31",14.156
"32",9.252
"33",13.331
"34",9.496
"35",10.726
"36",13.739
"37",13.258
"38",12.967
"39",11.765
"40",10.119
"41",10.153
"42",10.625
"43",13.113
"44",14.157
"45",13.592
"46",12.922
"47",13.038
"48",11.851
"49",10.394
"50",10.149
