"","x"
"1",0.385
"2",3.722
"3",4.29
"4",4.211
"5",9.796
"6",11.571
"7",4.433
"8",0.391
"9",9.712
"10",4.33
"11",3.984
"12",2.166
"13",0.369
"14",11.24
"15",10.238
"16",1.587
"17",10.376
"18",8.863
"19",0.376
"20",9.751
"21",1.587
"22",9.495
"23",0.359
"24",11.458
"25",9.641
"26",7.49
"27",0.647
"28",11.14
"29",6.707
"30",7.146
"31",2.736
"32",11.703
"33",11.017
"34",8.762
"35",9.543
"36",11.261
"37",7.25
"38",0.302
"39",8.917
"40",9.252
"41",9.496
"42",10.726
"43",2.405
"44",11.765
"45",10.119
"46",10.153
"47",10.625
"48",8.822
"49",10.099
"50",1.522
"51",10.394
"52",10.149
