"","x"
"1",13.652
"2",13.559
"3",11.571
"4",12.831
"5",11.183
"6",12.536
"7",11.24
"8",12.334
"9",13.654
"10",10.238
"11",11.738
"12",12.659
"13",13.943
"14",13.747
"15",10.328
"16",9.948
"17",11.344
"18",9.495
"19",13.842
"20",14.612
"21",13.467
"22",14.485
"23",11.458
"24",9.641
"25",14.726
"26",13.538
"27",14.359
"28",11.14
"29",11.703
"30",11.017
"31",9.543
"32",11.261
"33",13.823
"34",14.156
"35",9.252
"36",9.496
"37",13.258
"38",12.967
"39",11.765
"40",10.625
"41",13.113
"42",13.038
"43",11.851
