"","V1","V2"
"1",1,3
"2",5,7
"3",6,7
"4",4,9
"5",3,10
"6",4,10
"7",7,11
"8",8,12
"9",12,13
"10",9,14
"11",10,15
"12",14,15
"13",2,16
"14",8,16
"15",9,16
"16",14,16
"17",9,17
"18",16,17
"19",3,18
"20",10,18
"21",13,18
"22",12,19
"23",7,20
"24",16,20
"25",19,20
"26",19,21
"27",16,22
"28",21,24
"29",20,25
"30",21,25
"31",22,25
"32",18,26
"33",21,26
"34",14,27
"35",22,29
"36",23,29
"37",28,29
"38",17,30
"39",22,30
"40",22,31
"41",27,31
"42",26,32
"43",27,32
"44",21,33
"45",25,33
"46",26,33
"47",30,34
"48",31,34
"49",29,35
"50",30,35
"51",25,37
"52",22,38
"53",29,38
"54",37,38
"55",31,39
"56",36,40
"57",37,40
"58",37,41
"59",40,41
"60",38,42
"61",41,42
