"","x"
"1",3.722
"2",9.796
"3",11.571
"4",4.433
"5",11.183
"6",12.536
"7",9.712
"8",13.426
"9",3.984
"10",2.166
"11",12.596
"12",11.24
"13",12.334
"14",13.654
"15",10.238
"16",12.659
"17",10.376
"18",8.863
"19",10.328
"20",11.344
"21",9.495
"22",13.467
"23",0.359
"24",14.485
"25",11.95
"26",11.458
"27",9.641
"28",13.538
"29",0.647
"30",11.14
"31",11.92
"32",7.146
"33",2.736
"34",11.703
"35",11.017
"36",8.762
"37",9.543
"38",11.261
"39",7.25
"40",14.156
"41",9.252
"42",13.331
"43",9.496
"44",10.726
"45",2.405
"46",12.967
"47",11.765
"48",10.119
"49",10.625
"50",13.113
"51",13.038
"52",11.851
"53",10.394
