"","x"
"1",10.983
"2",7.674
"3",3.753
"4",0
"5",0
"6",7.77
"7",4.928
"8",0
"9",2.425
"10",5.366
"11",0
"12",-0.03
"13",2.273
"14",1.76
"15",1.433
"16",0
"17",4.399
"18",9.441
"19",0
"20",7.157
"21",0.559
"22",0
"23",4.527
"24",0
"25",4.449
"26",4.396
"27",3.198
"28",9.054
"29",0
"30",5.986
"31",-0.104
"32",0.307
"33",2.904
"34",3.208
"35",0
"36",11.129
"37",0.279
"38",4.03
"39",0.447
"40",0
"41",-0.165
"42",9.217
"43",10.582
"44",5.325
"45",0
"46",0
"47",8.318
"48",4.591
"49",0
"50",8.613
"51",8.766
"52",4.728
"53",4.941
