"","V1","V2"
"1",1,4
"2",1,6
"3",6,7
"4",4,10
"5",2,11
"6",3,11
"7",6,12
"8",2,13
"9",7,14
"10",12,14
"11",7,15
"12",8,15
"13",9,15
"14",13,16
"15",15,16
"16",6,17
"17",13,17
"18",11,18
"19",17,18
"20",3,19
"21",5,19
"22",16,20
"23",1,21
"24",4,21
"25",13,22
"26",11,23
"27",18,23
"28",18,24
"29",19,24
"30",23,24
"31",23,27
"32",24,28
"33",26,28
"34",14,29
"35",21,29
"36",22,30
"37",30,31
"38",20,32
"39",31,32
"40",30,33
"41",27,34
"42",21,35
"43",28,35
"44",27,36
"45",24,37
"46",25,37
"47",34,37
"48",37,38
"49",28,39
