"","weight"
"1",0.551199600864346
"2",0.709672882448054
"3",0.294930499867165
"4",0.532950091664084
"5",0.0715821205634045
"6",0.757079256409766
"7",2.27400725593995
"8",1.34767985829586
"9",4.75546946246514
"10",3.26014186797888
"11",2.45089779468363
"12",1.94558474505357
"13",1.31777995135591
"14",0.307611767908826
"15",0.384218687756864
"16",0.359366108877212
"17",0.958010438548685
"18",0.305018032549395
"19",0.424989411627548
"20",1.11276277789044
"21",0.392842207502618
"22",0.424877629586372
"23",1.381484708596
"24",0.360417813249135
"25",0.428160016654528
"26",0.321964283922204
"27",1.68087358220592
"28",1.96999390864045
"29",1.93774327502654
"30",2.77140199143689
"31",0.988842252746592
"32",3.56194118427849
"33",0.71491328163659
"34",0.744731495285592
"35",2.76106392536928
"36",1.53922870273229
"37",0.490918526795068
"38",2.0017242571147
"39",1.53909876224156
"40",1.81374998208788
"41",2.23030159424281
"42",2.72728803016175
"43",2.51166000863747
"44",2.43013534607197
"45",2.64548369865871
"46",2.78118043271882
"47",3.45961688620063
"48",1.7341441695916
"49",1.02451207907934
"50",0.502514676389061
"51",0.813311748349863
"52",0.540462764707952
"53",2.6027833178474
"54",1.09448800823995
"55",2.61179038209202
"56",0.588870953214647
"57",5.40479416794538
"58",3.42821075778968
"59",0.655643958250021
