"","weight"
"1",1.6385469170452
"2",1.04779578151377
"3",1.64028198815292
"4",1.01284796493337
"5",1.61063000087782
"6",0.789432707860997
"7",1.67204336052047
"8",0.808779944933627
"9",1.64929348490383
"10",2.43449974328237
"11",1.04049074928072
"12",1.70642433161735
"13",1.07447661673292
"14",1.52701309752419
"15",1.73216627401274
"16",1.03687463049013
"17",1.56428545997368
"18",1.01169214724956
"19",1.54947686675121
"20",0.93452715363908
"21",1.77208944475612
"22",0.903287883049875
"23",1.56227528310758
"24",1.7186113578471
"25",1.17024100043752
"26",1.78660124258481
"27",1.16785958043694
"28",1.744546932531
"29",1.17030978786926
