"","x"
"1",13.802
"2",12.418
"3",14.225
"4",14.162
"5",13.2
"6",11.891
"7",14.17
"8",14.333
"9",14.082
"10",13.726
"11",12.751
"12",12.191
"13",11.473
"14",17.122
"15",14.864
"16",14.449
"17",14.415
"18",11.896
"19",14.51
"20",11.86
"21",14.296
"22",13.825
"23",13.205
"24",12.422
"25",11.603
"26",11.087
"27",13.769
"28",11.189
"29",12.576
"30",12.107
"31",13.087
"32",14.81
"33",10.957
"34",11.851
"35",11.532
"36",10.478
"37",11.67
"38",11.846
"39",12.906
"40",15.227
"41",13.898
"42",12.107
"43",15.655
"44",12.033
"45",12.781
"46",12.872
