"","x"
"1",2.765
"2",0
"3",20.42
"4",18.069
"5",15.384
"6",0
"7",0
"8",-0.011
"9",18.134
"10",13.775
"11",16.365
"12",16.173
"13",16.745
"14",19.535
"15",0
"16",16.867
"17",16.997
"18",16.372
"19",16.87
"20",19.135
"21",18.175
"22",17.849
"23",0
"24",21.037
"25",16.838
"26",18.624
"27",17.375
"28",18.322
"29",7.87
"30",0
"31",-0.035
"32",0.081
"33",17.856
"34",18.767
"35",0.186
"36",0.204
"37",0.05
"38",18.607
"39",19.335
"40",14.293
"41",18.455
"42",0
"43",0
"44",19.805
"45",17.782
"46",15.263
"47",9.511
"48",0
"49",0
"50",14.599
"51",0
"52",17.373
"53",0.414
