"","x"
"1",2.765
"2",0
"3",15.384
"4",0
"5",0
"6",-0.011
"7",0.041
"8",18.134
"9",13.775
"10",16.365
"11",16.173
"12",16.745
"13",-0.188
"14",-0.342
"15",0
"16",0
"17",0
"18",16.867
"19",16.997
"20",16.372
"21",16.87
"22",19.135
"23",18.175
"24",17.849
"25",0
"26",16.838
"27",17.375
"28",7.87
"29",0
"30",0
"31",-0.035
"32",0.081
"33",0.016
"34",17.856
"35",18.767
"36",0.186
"37",0.204
"38",0.05
"39",18.607
"40",14.293
"41",18.455
"42",0
"43",0
"44",0
"45",17.782
"46",15.263
"47",9.511
"48",0
"49",0
"50",0
"51",0.045
"52",-0.019
"53",0
"54",14.599
"55",0
"56",17.373
"57",0
"58",0.414
