"","V1","V2"
"1",1,5
"2",2,6
"3",5,6
"4",2,7
"5",3,7
"6",4,8
"7",4,9
"8",9,10
"9",4,11
"10",1,12
"11",6,12
"12",1,13
"13",5,13
"14",10,14
"15",11,14
"16",8,15
"17",12,15
"18",5,16
"19",12,16
"20",13,16
"21",7,17
"22",15,17
"23",11,19
"24",10,20
"25",18,20
"26",15,22
"27",17,22
"28",21,22
"29",20,23
"30",19,24
"31",14,26
"32",23,26
"33",24,26
"34",22,27
"35",23,27
"36",18,28
"37",25,28
"38",16,29
"39",21,29
"40",26,30
"41",17,31
"42",22,31
"43",28,32
"44",29,32
"45",16,33
"46",31,33
"47",33,34
"48",27,36
"49",29,36
"50",32,36
"51",32,37
"52",35,37
"53",37,38
"54",36,39
"55",33,40
"56",39,41
"57",37,42
"58",30,43
"59",31,43
"60",40,43
"61",41,44
"62",42,44
