"","x"
"1",4.884
"2",7.525
"3",8.702
"4",8.805
"5",11.243
"6",8.556
"7",11.005
"8",8.495
"9",4.851
"10",4.989
"11",7.564
"12",9.258
"13",8.598
"14",8.869
"15",6.659
"16",7.721
"17",10.812
"18",10.113
"19",8.105
"20",6.633
"21",10.744
"22",9.257
"23",4.055
"24",6.738
"25",8.38
"26",9.539
"27",7.978
"28",8.318
"29",8.383
"30",13.554
"31",6.977
"32",9.454
"33",13.921
"34",8.386
"35",9.78
"36",9.477
"37",4.9
"38",11.54
"39",6.035
"40",12.101
"41",14.176
"42",6.318
"43",1.637
"44",1.85
"45",7.977
"46",7.332
