"","x"
"1",8.702
"2",8.805
"3",11.243
"4",8.556
"5",9.214
"6",11.005
"7",8.94
"8",7.915
"9",8.495
"10",4.989
"11",7.564
"12",7.355
"13",9.321
"14",8.869
"15",4.766
"16",6.659
"17",7.721
"18",10.812
"19",5.688
"20",4.764
"21",10.113
"22",8.105
"23",11.201
"24",6.633
"25",10.744
"26",9.257
"27",6.738
"28",8.38
"29",10.937
"30",9.539
"31",7.978
"32",8.318
"33",8.383
"34",6.977
"35",9.454
"36",11.562
"37",8.386
"38",9.78
"39",9.477
"40",4.9
"41",11.54
"42",6.035
"43",12.101
"44",6.318
"45",7.977
"46",7.332
