"","V1","V2"
"1",1,2
"2",2,3
"3",1,5
"4",1,6
"5",2,7
"6",3,7
"7",6,7
"8",2,9
"9",4,9
"10",8,9
"11",4,10
"12",5,10
"13",8,13
"14",9,14
"15",10,15
"16",5,16
"17",11,16
"18",12,16
"19",15,16
"20",11,17
"21",15,17
"22",8,18
"23",13,18
"24",7,19
"25",10,20
"26",14,20
"27",19,21
"28",20,22
"29",21,23
"30",22,23
"31",23,25
"32",24,25
"33",23,26
"34",26,27
"35",26,28
"36",21,29
"37",26,29
"38",27,29
"39",22,30
"40",28,30
"41",24,32
"42",25,32
"43",25,33
"44",30,34
"45",30,35
"46",31,35
"47",32,35
"48",31,36
"49",34,36
"50",34,37
"51",35,38
"52",36,38
