"","V1","V2"
"1",1,2
"2",3,7
"3",7,8
"4",2,9
"5",4,10
"6",1,11
"7",7,12
"8",8,13
"9",9,14
"10",13,14
"11",11,15
"12",14,17
"13",16,18
"14",6,19
"15",11,21
"16",17,21
"17",18,21
"18",13,22
"19",17,22
"20",5,23
"21",20,23
"22",25,27
"23",26,27
"24",10,28
"25",19,29
"26",27,29
"27",22,30
"28",28,30
"29",29,30
"30",22,31
"31",19,32
"32",23,32
"33",26,32
"34",23,33
"35",31,33
"36",29,34
"37",32,34
"38",22,35
"39",28,35
"40",33,36
"41",35,37
"42",36,38
"43",24,39
"44",37,39
"45",21,40
"46",35,40
"47",31,41
"48",40,41
"49",38,42
"50",41,42
