"","x"
"1",23.999
"2",21.9
"3",23.228
"4",19.375
"5",24.281
"6",20.282
"7",19.729
"8",20.911
"9",18.292
"10",18.54
"11",20.827
"12",20.784
"13",17.418
"14",18.15
"15",20.862
"16",18.275
"17",20.306
"18",20.828
"19",18.129
"20",19.89
"21",18.317
"22",19.809
"23",18.201
"24",19.678
"25",18.399
"26",19.086
"27",20.035
"28",19.883
"29",19.781
"30",21.043
"31",19.666
"32",20.225
"33",18.523
"34",20.995
"35",21.985
"36",21.992
"37",22.586
"38",21.92
"39",18.133
"40",19.496
"41",21.818
"42",22.102
"43",20.847
"44",21.235
"45",21.904
"46",19.812
"47",21.124
"48",22.334
"49",19.768
"50",21.746
"51",22.069
"52",20.808
"53",21.866
"54",17.776
"55",20.998
"56",21.935
"57",19.645
"58",17.91
"59",19.926
"60",20.014
"61",22.872
"62",18.326
