"","x"
"1",21.9
"2",19.375
"3",20.282
"4",20.784
"5",18.275
"6",20.828
"7",19.89
"8",18.317
"9",19.809
"10",18.201
"11",19.678
"12",18.399
"13",19.086
"14",20.035
"15",19.883
"16",19.781
"17",21.043
"18",19.666
"19",20.225
"20",18.523
"21",20.995
"22",21.992
"23",18.133
"24",19.496
"25",20.847
"26",21.235
"27",19.812
"28",21.124
"29",19.768
"30",21.746
"31",20.808
"32",17.776
"33",20.998
"34",19.645
"35",17.91
"36",19.926
"37",20.014
"38",18.077
"39",18.296
"40",18.326
"41",20.72
"42",20.389
"43",20.513
"44",21.302
"45",21.332
"46",18.038
"47",21.495
