"","x"
"1",23.999
"2",21.9
"3",23.228
"4",19.375
"5",20.282
"6",18.292
"7",20.827
"8",20.784
"9",18.15
"10",18.275
"11",20.306
"12",20.828
"13",19.89
"14",18.317
"15",18.201
"16",18.399
"17",19.086
"18",20.035
"19",19.883
"20",21.043
"21",19.666
"22",20.225
"23",18.523
"24",20.995
"25",21.992
"26",21.92
"27",18.133
"28",19.496
"29",21.818
"30",22.102
"31",20.847
"32",21.235
"33",21.904
"34",19.812
"35",21.124
"36",22.334
"37",19.768
"38",21.228
"39",21.746
"40",20.808
"41",21.866
"42",20.998
"43",21.935
"44",19.645
"45",19.926
"46",21.413
"47",22.024
