"","weight"
"1",0.31859692415553
"2",1.69324192013082
"3",0.102571925861096
"4",0.215334623292336
"5",0.934411044407736
"6",0.228985589519259
"7",0.186459647493693
"8",0.108416788996452
"9",0.341143372005601
"10",0.351341714081382
"11",1.03779747548795
"12",0.124020159960956
"13",0.18045498057402
"14",2.11523639354141
"15",1.29020223234338
"16",0.301308812153037
"17",0.131144196456024
"18",0.349963141081494
"19",0.303242477254055
"20",2.19389876758388
"21",2.17611029169799
"22",2.15974410585494
"23",4.15692302045404
"24",0.474089653883664
