"","x"
"1",23.91
"2",23.999
"3",21.9
"4",23.228
"5",19.375
"6",24.281
"7",20.282
"8",19.729
"9",20.911
"10",18.292
"11",18.54
"12",20.827
"13",20.784
"14",17.418
"15",18.15
"16",19.554
"17",20.862
"18",18.275
"19",18.584
"20",20.306
"21",20.828
"22",18.129
"23",18.574
"24",17.297
"25",19.89
"26",18.317
"27",19.809
"28",18.201
"29",19.678
"30",18.399
"31",19.086
"32",20.035
"33",19.883
"34",19.781
"35",22.702
"36",21.043
"37",19.666
"38",16.974
"39",20.225
"40",18.523
"41",20.995
"42",21.992
"43",21.92
"44",18.133
"45",19.496
"46",22.102
"47",20.847
"48",21.235
"49",21.904
"50",19.812
"51",22.334
"52",19.768
"53",21.746
"54",20.808
"55",20.998
"56",19.645
"57",19.926
