"","V1","V2"
"1",4,6
"2",3,7
"3",1,8
"4",2,8
"5",3,8
"6",6,9
"7",5,10
"8",6,10
"9",5,11
"10",7,12
"11",7,13
"12",11,14
"13",3,15
"14",10,15
"15",14,16
"16",14,18
"17",15,18
"18",15,19
"19",17,20
"20",19,23
"21",20,24
"22",21,24
"23",23,25
"24",25,26
"25",22,27
"26",26,29
"27",23,30
"28",27,30
"29",25,31
"30",18,32
"31",26,32
"32",29,33
"33",32,33
"34",25,34
"35",28,34
"36",29,34
"37",34,35
"38",34,36
"39",27,37
"40",19,38
"41",20,38
"42",36,39
"43",30,40
"44",37,40
"45",39,40
"46",37,41
"47",38,41
"48",38,43
"49",42,43
"50",41,44
"51",41,45
"52",41,47
"53",46,47
"54",42,48
"55",43,49
"56",48,49
"57",44,50
"58",45,51
"59",49,51
"60",50,52
"61",47,53
"62",40,54
"63",41,54
"64",50,54
"65",52,54
"66",53,55
"67",54,55
