"","x"
"1",16.194
"2",11.225
"3",17.895
"4",15.941
"5",11.56
"6",12.208
"7",15.929
"8",19.488
"9",18.976
"10",19.665
"11",16.604
"12",16.574
"13",16.661
"14",13.982
"15",18.623
"16",18.512
"17",16.692
"18",19.58
"19",16.812
"20",16.707
"21",19.457
"22",13.888
"23",16.793
"24",18.226
"25",18.539
"26",19.505
"27",16.774
"28",16.767
"29",16.583
"30",17.039
"31",17.926
"32",16.481
"33",17.122
"34",17.313
"35",15.943
"36",18.32
"37",18.574
"38",15.708
"39",15.417
"40",18.796
"41",17.44
"42",18.838
"43",19.647
