"","x"
"1",23.653
"2",24.311
"3",23.856
"4",23.882
"5",23.805
"6",23.837
"7",23.484
"8",23.49
"9",20.945
"10",23.945
"11",23.873
"12",23.073
"13",23.296
"14",23.314
"15",23.449
"16",23.486
"17",23.476
"18",23.322
"19",23.047
"20",20.509
"21",20.872
"22",24.354
"23",24.296
"24",24.398
"25",24.36
"26",20.847
"27",23.72
"28",25.158
"29",24.828
"30",23.234
"31",24.338
"32",23.992
"33",24.565
"34",23.838
"35",20.083
"36",20.058
"37",21.126
"38",21.26
"39",21.07
"40",21.157
"41",21.26
"42",21.261
"43",21.199
"44",21.231
"45",21.043
"46",22.183
"47",21.486
"48",22.492
"49",23.671
"50",22.915
"51",20.327
"52",20.314
"53",20.065
"54",23.521
