"","x"
"1",4.675
"2",6.304
"3",6.08
"4",4.682
"5",3.923
"6",5.908
"7",0.084
"8",-0.007
"9",0.084
"10",-0.033
"11",-0.038
"12",6.62
"13",4.393
"14",4.764
"15",6.817
"16",0.01
"17",-0.114
"18",-0.122
"19",-0.094
"20",-0.255
"21",-0.139
"22",4.931
"23",4.384
"24",4.929
"25",6.77
"26",4.092
"27",6.912
"28",0
"29",0
"30",3.104
"31",0
"32",3.002
"33",4.057
"34",2.587
"35",5.7
"36",0
"37",0.117
"38",0.013
"39",2.09
"40",2.53
"41",0.225
"42",0.14
"43",0.161
"44",2.597
"45",4.603
"46",2.087
"47",0
"48",4.345
"49",0
"50",0
"51",2.43
"52",0
"53",0
