"","x"
"1",6.14
"2",4.417
"3",3.781
"4",4.736
"5",4.675
"6",4.768
"7",6.304
"8",6.08
"9",4.947
"10",4.682
"11",3.923
"12",5.908
"13",7.221
"14",0
"15",0
"16",0.084
"17",-0.007
"18",0.084
"19",6.62
"20",4.393
"21",4.764
"22",6.817
"23",6.506
"24",0.01
"25",-0.114
"26",-0.122
"27",-0.094
"28",8.68
"29",4.931
"30",7.133
"31",4.384
"32",4.929
"33",6.77
"34",4.092
"35",6.912
"36",6.68
"37",0
"38",6.975
"39",0
"40",3.104
"41",0
"42",3.002
"43",7.322
"44",4.057
"45",2.587
"46",5.7
"47",0
"48",0
"49",0.117
"50",0.013
"51",2.09
"52",2.53
"53",0.225
"54",0.14
"55",2.597
"56",4.603
"57",2.087
"58",0
"59",4.345
"60",0
