"","V1","V2"
"1",1,3
"2",2,7
"3",4,7
"4",4,8
"5",5,9
"6",8,10
"7",9,10
"8",7,11
"9",8,11
"10",7,12
"11",11,12
"12",3,13
"13",10,14
"14",10,15
"15",11,15
"16",12,16
"17",12,17
"18",16,17
"19",6,18
"20",18,19
"21",18,20
"22",15,21
"23",16,21
"24",3,22
"25",14,22
"26",18,22
"27",14,23
"28",15,23
"29",18,24
"30",19,24
"31",21,24
"32",22,24
"33",13,25
"34",18,25
"35",20,25
"36",16,26
"37",17,26
"38",23,27
"39",27,28
"40",27,29
"41",21,30
"42",24,31
"43",28,32
"44",29,32
"45",29,33
"46",30,34
"47",22,35
"48",25,35
"49",33,36
"50",34,36
"51",32,37
"52",33,37
