"","V1","V2"
"1",1,5
"2",2,6
"3",3,7
"4",4,7
"5",4,8
"6",7,9
"7",8,9
"8",7,10
"9",9,10
"10",6,11
"11",5,12
"12",11,12
"13",5,13
"14",12,13
"15",9,14
"16",10,15
"17",10,16
"18",11,16
"19",15,16
"20",12,17
"21",13,18
"22",17,18
"23",19,20
"24",20,22
"25",21,22
"26",18,23
"27",16,24
"28",17,24
"29",14,25
"30",15,25
"31",19,26
"32",22,27
"33",22,28
"34",27,28
"35",23,29
"36",19,30
"37",20,30
"38",25,30
"39",26,30
"40",15,31
"41",16,31
"42",25,32
"43",31,33
"44",30,34
"45",24,35
"46",27,35
"47",28,35
"48",34,35
"49",33,36
"50",34,36
"51",35,38
"52",27,39
"53",28,39
"54",38,39
"55",27,40
"56",37,40
"57",38,40
"58",36,41
"59",38,42
"60",36,43
"61",42,43
