"","x"
"1",4.675
"2",6.304
"3",6.08
"4",4.682
"5",0
"6",3.923
"7",0
"8",0
"9",5.908
"10",0
"11",0
"12",0
"13",0
"14",0.084
"15",-0.007
"16",0.084
"17",-0.033
"18",-0.038
"19",6.62
"20",4.393
"21",4.764
"22",6.817
"23",0.01
"24",-0.114
"25",-0.122
"26",-0.094
"27",-0.255
"28",4.931
"29",4.384
"30",4.929
"31",6.77
"32",4.092
"33",6.912
"34",0
"35",0
"36",3.104
"37",0
"38",3.002
"39",4.057
"40",2.587
"41",5.7
"42",0
"43",0
"44",-0.067
"45",-0.034
"46",0.117
"47",0.013
"48",2.09
"49",2.53
"50",-0.011
"51",0.225
"52",0.14
"53",2.597
"54",0
"55",4.345
"56",0
"57",0
"58",0
"59",0
