"","x"
"1",6.14
"2",4.736
"3",4.675
"4",4.768
"5",6.304
"6",6.08
"7",4.947
"8",4.682
"9",3.923
"10",5.908
"11",7.221
"12",0
"13",0
"14",0
"15",0.084
"16",-0.007
"17",0.084
"18",-0.033
"19",6.62
"20",4.393
"21",4.764
"22",6.817
"23",6.506
"24",0.01
"25",-0.114
"26",-0.122
"27",-0.094
"28",-0.255
"29",4.931
"30",7.133
"31",4.384
"32",4.929
"33",6.77
"34",4.092
"35",6.912
"36",6.68
"37",0
"38",0
"39",3.104
"40",0
"41",3.002
"42",7.322
"43",4.057
"44",2.587
"45",5.7
"46",0
"47",0
"48",0.117
"49",0.013
"50",2.09
"51",2.53
"52",0.225
"53",0.14
"54",2.597
"55",4.603
"56",2.087
"57",0
"58",4.345
"59",0
"60",0
"61",2.43
"62",0
"63",0
