"","x"
"1",18.129
"2",12.028
"3",11.639
"4",18.011
"5",10.983
"6",16.629
"7",7.674
"8",15.271
"9",13.4
"10",13.291
"11",18.009
"12",12.046
"13",17.46
"14",19.821
"15",13.695
"16",11.471
"17",17.595
"18",7.77
"19",12.068
"20",6.4
"21",15.84
"22",15.42
"23",16.517
"24",13.476
"25",11.972
"26",8.623
"27",9.761
"28",17.754
"29",17.335
"30",16.441
"31",9.968
"32",19.567
"33",10.048
"34",9.441
"35",7.157
"36",15.49
"37",19.284
"38",14.26
"39",10.452
"40",9.054
"41",17.339
"42",18.732
"43",17.671
"44",16.152
"45",18.639
"46",16.227
"47",18.337
"48",14.753
