"","x"
"1",11.639
"2",10.983
"3",7.674
"4",3.753
"5",11.471
"6",5.763
"7",7.77
"8",4.928
"9",6.4
"10",2.425
"11",1.675
"12",5.366
"13",2.657
"14",2.273
"15",9.968
"16",1.76
"17",1.433
"18",4.399
"19",9.441
"20",7.157
"21",0.559
"22",4.527
"23",4.396
"24",3.198
"25",3.018
"26",9.054
"27",5.986
"28",0.307
"29",2.904
"30",3.208
"31",4.096
"32",13.309
"33",11.129
"34",0.279
"35",4.03
"36",9.217
"37",10.582
"38",9.542
"39",0.282
"40",5.325
"41",3.611
"42",7.957
"43",11.999
"44",8.318
"45",4.591
"46",8.613
"47",11.373
"48",8.766
"49",4.813
"50",4.728
"51",4.941
