"","V1","V2"
"1",1,2
"2",3,5
"3",1,8
"4",2,9
"5",3,9
"6",6,10
"7",5,11
"8",10,11
"9",4,12
"10",10,12
"11",10,13
"12",11,13
"13",12,13
"14",12,14
"15",7,16
"16",15,16
"17",9,18
"18",16,19
"19",17,19
"20",18,20
"21",8,21
"22",17,21
"23",18,21
"24",16,22
"25",20,22
"26",13,23
"27",20,23
"28",18,24
"29",20,24
"30",23,24
"31",20,25
"32",22,25
"33",25,26
"34",25,27
"35",23,29
"36",27,29
"37",28,29
"38",26,31
"39",24,32
"40",29,32
"41",30,32
"42",27,33
"43",28,34
"44",30,35
"45",34,35
"46",30,36
"47",36,37
