"","x"
"1",12.028
"2",11.639
"3",10.983
"4",12.12
"5",12.1
"6",11.471
"7",7.77
"8",12.068
"9",16.441
"10",9.968
"11",9.441
"12",7.157
"13",9.054
"14",5.986
"15",13.527
"16",17.339
"17",13.309
"18",11.129
"19",17.671
"20",16.152
"21",15.882
"22",14.854
"23",13.529
"24",13.555
"25",12.004
"26",16.227
"27",16.12
"28",14.96
"29",14.608
"30",13.344
"31",11.905
"32",12.015
"33",14.753
"34",9.217
"35",10.582
"36",9.542
"37",5.325
"38",7.957
"39",14.427
"40",11.999
"41",8.318
"42",8.613
"43",11.373
"44",11.353
"45",8.766
"46",4.941
