"","x"
"1",15.439
"2",14.02
"3",9.469
"4",15.599
"5",13.588
"6",15.012
"7",11.132
"8",9.189
"9",10.229
"10",4.028
"11",14.934
"12",13.202
"13",15.422
"14",8.368
"15",6.955
"16",11.029
"17",14.402
"18",16.355
"19",14.468
"20",15.214
"21",14.405
"22",14.537
"23",14.473
"24",7.808
"25",14.538
"26",14.166
"27",14.763
"28",7.863
"29",13.84
"30",13.873
"31",13.66
"32",14.071
"33",13.732
"34",11.885
"35",7.561
"36",14.221
"37",12.191
"38",12.75
"39",11.97
"40",12.062
"41",13.237
"42",12.017
"43",13.363
"44",11.37
"45",11.177
"46",13.275
"47",12.223
"48",12.33
