"","V1","V2"
"1",1,3
"2",2,4
"3",1,6
"4",7,8
"5",2,9
"6",2,10
"7",3,10
"8",5,11
"9",5,12
"10",6,12
"11",11,12
"12",6,13
"13",2,15
"14",7,15
"15",14,15
"16",8,16
"17",17,18
"18",13,19
"19",14,19
"20",17,19
"21",14,20
"22",16,20
"23",7,21
"24",18,22
"25",16,23
"26",20,24
"27",23,24
"28",24,25
"29",22,28
"30",27,28
"31",28,29
"32",14,30
"33",26,31
"34",30,31
"35",25,32
"36",26,32
"37",28,33
"38",29,34
"39",33,34
"40",34,35
"41",36,37
"42",19,38
"43",29,38
"44",25,39
"45",30,39
"46",32,39
"47",38,39
"48",31,40
"49",37,41
"50",37,42
"51",38,42
"52",10,43
"53",30,44
"54",42,45
"55",38,46
"56",43,47
"57",46,47
"58",44,48
"59",47,48
"60",45,49
"61",46,49
"62",41,50
"63",45,50
"64",49,51
"65",45,52
"66",50,52
