"","x"
"1",3.542
"2",7.159
"3",3.735
"4",1.978
"5",6.059
"6",9.765
"7",9.338
"8",0
"9",9.315
"10",8.091
"11",6.448
"12",7.838
"13",8.423
"14",0.33
"15",0.35
"16",6.393
"17",7.382
"18",7.658
"19",8.031
"20",3.867
"21",0
"22",0.304
"23",7.978
"24",6.325
"25",7.398
"26",0
"27",6.922
"28",9.363
"29",6.148
"30",8.144
"31",10.103
"32",9.397
"33",9.263
"34",8.164
"35",0.454
"36",8.125
"37",10.185
"38",4.017
"39",1.018
"40",9.33
"41",9.088
"42",10.045
"43",8.929
"44",8.015
"45",9.256
"46",10.041
"47",10.094
"48",7.905
"49",9.549
"50",7.957
"51",9.483
"52",9.076
"53",9.926
"54",11.201
"55",6.836
"56",1.883
