"","x"
"1",2.08
"2",7.632
"3",8.051
"4",8.417
"5",0.163
"6",7.811
"7",3.542
"8",7.159
"9",3.735
"10",0
"11",3.383
"12",0
"13",0.369
"14",1.978
"15",6.059
"16",9.765
"17",9.338
"18",0
"19",7.933
"20",2.172
"21",9.315
"22",8.091
"23",6.448
"24",7.838
"25",8.423
"26",0.33
"27",0.35
"28",6.393
"29",7.382
"30",7.658
"31",8.031
"32",3.867
"33",0
"34",0.304
"35",7.978
"36",6.325
"37",7.398
"38",0.241
"39",0
"40",0
"41",8.258
"42",6.922
"43",9.363
"44",6.148
"45",8.144
"46",10.103
"47",9.397
"48",9.263
"49",8.164
"50",0.454
"51",8.125
"52",10.185
"53",4.017
"54",1.018
"55",0.695
"56",9.33
"57",9.088
"58",10.045
"59",8.929
"60",8.015
"61",10.041
"62",10.094
"63",7.905
"64",9.549
"65",7.957
"66",9.076
"67",9.926
"68",11.201
"69",6.836
"70",1.883
