"","x"
"1",2.08
"2",8.417
"3",0.163
"4",7.811
"5",3.542
"6",7.159
"7",3.735
"8",0
"9",3.383
"10",0
"11",0.369
"12",1.978
"13",0
"14",7.933
"15",2.172
"16",6.448
"17",7.838
"18",8.423
"19",8.777
"20",0.33
"21",0.35
"22",7.382
"23",7.658
"24",8.031
"25",8.389
"26",3.867
"27",0
"28",0
"29",0.304
"30",8.417
"31",7.978
"32",6.325
"33",7.398
"34",0.241
"35",0
"36",0
"37",8.258
"38",6.922
"39",9.363
"40",6.148
"41",8.144
"42",10.103
"43",9.397
"44",9.263
"45",8.164
"46",0.454
"47",8.125
"48",10.185
"49",4.017
"50",1.018
"51",0.695
"52",9.518
"53",9.33
"54",9.088
"55",10.045
"56",8.929
"57",8.015
"58",9.256
"59",0.784
"60",1.2
"61",10.041
"62",1.273
"63",10.094
"64",7.905
"65",9.549
"66",7.957
"67",9.483
"68",9.076
"69",9.926
"70",6.836
"71",1.883
