"","x"
"1",2.08
"2",8.417
"3",0.163
"4",7.811
"5",3.542
"6",7.159
"7",0.239
"8",3.735
"9",0
"10",3.383
"11",0
"12",0.369
"13",1.978
"14",0
"15",7.933
"16",2.172
"17",6.448
"18",7.838
"19",0.33
"20",0.35
"21",7.382
"22",7.658
"23",0
"24",8.031
"25",3.867
"26",0
"27",0
"28",0.304
"29",8.417
"30",6.325
"31",7.398
"32",0.241
"33",0
"34",0
"35",0
"36",8.258
"37",6.922
"38",6.148
"39",10.103
"40",9.397
"41",9.263
"42",8.164
"43",0.454
"44",4.017
"45",1.018
"46",0.695
"47",9.33
"48",9.088
"49",10.045
"50",8.929
"51",8.015
"52",9.256
"53",0.784
"54",1.2
"55",7.905
"56",9.549
"57",9.076
"58",6.836
"59",1.883
