"","V1","V2"
"1",1,2
"2",1,4
"3",2,4
"4",4,7
"5",5,7
"6",1,9
"7",4,9
"8",6,9
"9",2,10
"10",4,10
"11",8,10
"12",6,11
"13",3,12
"14",9,13
"15",11,13
"16",10,14
"17",12,14
"18",12,15
"19",13,16
"20",14,16
"21",7,17
"22",13,18
"23",16,19
"24",17,19
"25",17,20
"26",7,21
"27",20,21
"28",17,22
"29",20,22
"30",16,23
"31",18,23
"32",22,23
"33",21,24
"34",20,25
"35",21,25
"36",23,26
"37",19,27
"38",26,28
"39",27,28
"40",25,29
"41",27,29
"42",28,29
"43",26,30
"44",28,30
"45",22,31
"46",28,31
"47",30,31
"48",29,32
"49",30,33
"50",31,34
"51",32,35
"52",34,35
"53",33,36
