"","x"
"1",8.236
"2",7.632
"3",8.051
"4",3.542
"5",9.583
"6",7.159
"7",3.735
"8",1.978
"9",6.059
"10",9.338
"11",0
"12",2.172
"13",9.315
"14",8.091
"15",6.448
"16",1.021
"17",7.838
"18",0.33
"19",0.35
"20",6.393
"21",7.382
"22",7.658
"23",3.867
"24",0
"25",0.304
"26",7.978
"27",6.325
"28",7.398
"29",0
"30",6.922
"31",9.363
"32",6.148
"33",8.144
"34",10.103
"35",9.397
"36",8.164
"37",0.454
"38",8.125
"39",10.185
"40",4.017
"41",1.018
"42",9.33
"43",10.045
"44",8.929
"45",8.015
"46",10.094
"47",7.905
"48",9.549
"49",7.957
"50",9.076
"51",9.926
"52",6.836
