"","x"
"1",0
"2",0
"3",7.669
"4",0
"5",2.08
"6",0
"7",7.632
"8",9.252
"9",8.417
"10",0.163
"11",7.811
"12",0.174
"13",3.542
"14",0
"15",8.707
"16",7.159
"17",0.239
"18",3.735
"19",0
"20",3.383
"21",0
"22",0.369
"23",3.361
"24",8.84
"25",0
"26",1.978
"27",6.059
"28",0
"29",7.933
"30",0
"31",2.172
"32",6.448
"33",1.021
"34",7.838
"35",0.483
"36",8.423
"37",0.33
"38",0.35
"39",7.382
"40",1.126
"41",7.658
"42",8.031
"43",3.867
"44",0
"45",0
"46",0.304
"47",7.978
"48",0
"49",6.325
"50",7.398
"51",0.241
"52",0
"53",0
"54",8.258
"55",6.922
"56",6.148
"57",10.103
"58",9.397
"59",8.164
"60",0.454
"61",4.017
"62",1.018
"63",0.695
"64",9.33
"65",9.088
"66",8.929
"67",8.015
"68",7.905
"69",9.549
"70",6.836
"71",1.883
