"","x"
"1",0
"2",0
"3",7.669
"4",0
"5",2.08
"6",0
"7",8.236
"8",7.632
"9",8.051
"10",8.417
"11",0.163
"12",7.811
"13",0.174
"14",3.542
"15",0
"16",0
"17",8.707
"18",7.159
"19",0.239
"20",3.735
"21",0
"22",3.383
"23",3.361
"24",8.84
"25",0
"26",1.978
"27",0
"28",6.059
"29",0
"30",7.933
"31",0
"32",2.172
"33",6.448
"34",1.021
"35",0.483
"36",8.423
"37",0.33
"38",0.35
"39",6.393
"40",0.075
"41",1.126
"42",0
"43",3.867
"44",0
"45",0
"46",0.304
"47",0
"48",0
"49",6.325
"50",7.398
"51",0
"52",0
"53",0
"54",6.922
"55",0
"56",1.666
"57",8.164
"58",0.454
"59",4.017
"60",1.018
"61",8.929
"62",6.836
