"","V1","V2"
"1",1,3
"2",2,4
"3",3,4
"4",4,5
"5",2,7
"6",5,7
"7",1,8
"8",6,10
"9",7,10
"10",2,11
"11",8,11
"12",3,12
"13",6,13
"14",9,13
"15",4,14
"16",5,15
"17",7,15
"18",14,15
"19",2,16
"20",11,16
"21",12,17
"22",14,18
"23",17,18
"24",9,19
"25",14,20
"26",15,20
"27",5,21
"28",13,21
"29",19,21
"30",5,22
"31",20,22
"32",15,23
"33",14,24
"34",16,24
"35",23,24
"36",18,25
"37",20,25
"38",17,26
"39",17,27
"40",25,28
"41",28,29
"42",20,30
"43",28,30
"44",19,31
"45",21,32
"46",31,32
"47",21,33
"48",32,33
"49",23,34
"50",33,34
"51",20,35
"52",23,35
"53",34,35
"54",33,37
"55",34,38
"56",37,38
"57",35,39
"58",30,40
"59",36,40
"60",39,40
"61",32,41
