"","V1","V2"
"1",1,5
"2",4,5
"3",2,7
"4",3,7
"5",3,8
"6",4,8
"7",4,9
"8",5,9
"9",8,9
"10",5,10
"11",6,10
"12",6,11
"13",3,12
"14",9,12
"15",7,13
"16",8,13
"17",10,15
"18",13,15
"19",15,16
"20",14,17
"21",13,18
"22",11,21
"23",15,21
"24",17,22
"25",17,23
"26",17,24
"27",18,24
"28",23,24
"29",19,25
"30",24,25
"31",12,26
"32",18,26
"33",19,26
"34",21,26
"35",20,27
"36",21,27
"37",22,28
"38",24,28
"39",16,29
"40",23,29
"41",29,30
"42",28,31
"43",27,32
"44",16,33
"45",29,33
"46",30,34
"47",31,34
"48",21,35
"49",33,35
